SalePrice,LotArea,OverallQual,MasVnrArea,TotalBsmtSF,GrLivArea,FullBath,GarageCars,Fireplaces,WoodDeckSF,OpenPorchSF,KitchenQual,Age,RemodAge,SaleCondition_Abnorml,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SaleCondition_other,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None
215000,16635.0,6,126.0,1602.0,1602.0,2,2,1,240.0,0.0,2.0,33.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
113000,21750.0,5,0.0,988.0,988.0,1,2,0,0.0,0.0,1.0,56.0,56.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
315000,9200.0,8,473.0,1470.0,2630.0,2,3,1,0.0,66.0,2.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
139000,9000.0,6,74.0,1196.0,1196.0,1,1,1,0.0,44.0,1.0,54.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
135000,3378.0,7,0.0,651.0,1389.0,1,1,2,0.0,0.0,1.0,64.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
275000,12800.0,7,145.0,1518.0,1644.0,2,2,1,80.0,0.0,2.0,21.0,21.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
109008,8593.0,4,0.0,907.0,907.0,1,1,0,0.0,0.0,1.0,53.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
195400,6762.0,7,108.0,1208.0,1208.0,2,2,0,105.0,54.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
175000,11457.0,6,0.0,1392.0,1412.0,2,2,1,0.0,0.0,2.0,22.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85400,1680.0,6,232.0,483.0,987.0,1,1,0,0.0,0.0,1.0,39.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
79900,5586.0,6,0.0,901.0,1198.0,1,0,0,0.0,98.0,1.0,90.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
122500,1920.0,5,376.0,765.0,1365.0,1,2,0,240.0,36.0,1.0,39.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
181000,10839.0,6,0.0,926.0,1604.0,2,2,1,0.0,36.0,1.0,13.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
81000,1890.0,4,0.0,630.0,630.0,1,0,0,88.0,0.0,1.0,38.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
212000,10667.0,7,0.0,799.0,1661.0,2,2,1,158.0,61.0,2.0,14.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
116000,4400.0,6,0.0,648.0,1118.0,1,2,0,0.0,0.0,1.0,90.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
119000,6000.0,6,0.0,884.0,904.0,1,1,0,0.0,0.0,1.0,84.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
90350,4280.0,5,0.0,440.0,694.0,1,1,1,0.0,0.0,2.0,97.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110000,12354.0,6,0.0,684.0,1196.0,1,2,0,0.0,46.0,2.0,90.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
555000,15431.0,10,200.0,3094.0,2402.0,2,3,2,0.0,72.0,3.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
118000,12108.0,4,270.0,1440.0,1440.0,2,0,0,0.0,0.0,0.0,55.0,55.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
162900,6240.0,5,0.0,1078.0,1573.0,2,2,1,0.0,0.0,1.0,80.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
172500,3922.0,7,72.0,1258.0,1258.0,2,3,1,144.0,16.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
210000,8750.0,7,0.0,915.0,1908.0,2,2,1,144.0,133.0,2.0,16.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127500,9855.0,6,0.0,1436.0,1689.0,1,2,1,0.0,0.0,1.0,54.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
190000,16492.0,6,0.0,1517.0,1888.0,2,2,1,0.0,0.0,2.0,44.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
199900,11214.0,7,0.0,930.0,1886.0,2,2,1,89.0,0.0,2.0,12.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119500,8600.0,6,0.0,780.0,1376.0,2,1,1,0.0,0.0,1.0,73.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
120000,6000.0,3,0.0,649.0,1183.0,1,1,0,0.0,176.0,1.0,62.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110000,5684.0,6,0.0,813.0,813.0,1,1,0,0.0,113.0,2.0,80.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
280000,70761.0,7,0.0,1533.0,1533.0,2,2,2,200.0,54.0,2.0,35.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
204000,9303.0,6,42.0,872.0,1756.0,2,2,0,144.0,122.0,1.0,14.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
210000,9000.0,8,0.0,768.0,1590.0,2,2,0,0.0,30.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
188000,9297.0,5,0.0,1728.0,1728.0,2,2,0,0.0,0.0,1.0,34.0,34.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
175500,9600.0,7,320.0,1242.0,1242.0,1,2,1,0.0,0.0,1.0,37.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
98000,4571.0,5,0.0,624.0,1344.0,1,3,0,0.0,0.0,1.0,94.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
256000,53227.0,4,0.0,1364.0,1663.0,1,2,2,224.0,137.0,2.0,56.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
161000,5100.0,8,0.0,588.0,1666.0,1,1,1,192.0,63.0,2.0,85.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
110000,7015.0,5,161.0,709.0,1203.0,1,1,1,0.0,0.0,2.0,60.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
263435,8004.0,8,110.0,832.0,1935.0,2,2,0,0.0,150.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
155000,7200.0,7,0.0,560.0,1135.0,1,2,0,256.0,0.0,2.0,74.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
62383,8281.0,5,0.0,864.0,864.0,1,1,1,0.0,0.0,1.0,45.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
188700,11988.0,6,0.0,715.0,1660.0,1,1,1,0.0,0.0,1.0,76.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
124000,8430.0,5,136.0,1040.0,1040.0,2,0,0,0.0,0.0,1.0,32.0,32.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178740,3072.0,7,18.0,1375.0,1414.0,2,2,1,144.0,20.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
167000,10628.0,7,0.0,1277.0,1277.0,1,2,1,0.0,0.0,1.0,40.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
146500,9480.0,5,224.0,728.0,1644.0,1,1,2,168.0,0.0,2.0,68.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
250000,11428.0,8,248.0,1626.0,1634.0,2,3,1,0.0,44.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
187000,9291.0,6,120.0,832.0,1710.0,2,2,0,144.0,70.0,2.0,17.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
212000,6820.0,8,0.0,1488.0,1502.0,1,2,0,0.0,54.0,2.0,25.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
190000,11952.0,7,0.0,808.0,1969.0,2,2,1,0.0,0.0,1.0,33.0,33.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
148000,3675.0,6,80.0,547.0,1072.0,1,2,0,0.0,28.0,1.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
440000,14977.0,8,304.0,1976.0,1976.0,2,3,1,250.0,63.0,2.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
251000,5330.0,8,0.0,1494.0,1652.0,2,2,0,96.0,48.0,3.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
132500,8480.0,5,0.0,970.0,970.0,1,2,0,0.0,24.0,1.0,47.0,47.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
208900,13125.0,6,215.0,1478.0,1493.0,2,2,1,140.0,39.0,2.0,13.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
380000,13693.0,9,772.0,2153.0,2643.0,2,3,1,414.0,84.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
297000,10637.0,8,336.0,1705.0,1718.0,2,3,1,208.0,44.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89471,5925.0,4,435.0,907.0,1131.0,1,2,0,0.0,72.0,1.0,73.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
326000,16033.0,9,378.0,1833.0,1850.0,2,3,1,519.0,112.0,2.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
374000,11846.0,9,562.0,1792.0,1792.0,2,3,1,206.0,49.0,3.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155000,2500.0,7,0.0,910.0,1826.0,1,1,1,0.0,0.0,3.0,95.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
164000,4500.0,6,116.0,1216.0,1216.0,2,2,0,0.0,125.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
132500,7758.0,5,0.0,999.0,999.0,1,1,0,0.0,132.0,2.0,48.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
147000,9600.0,5,0.0,1113.0,1113.0,1,1,1,0.0,80.0,2.0,60.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156000,10289.0,5,168.0,1073.0,1073.0,1,2,0,0.0,0.0,1.0,45.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
175000,12243.0,5,0.0,1484.0,1484.0,2,2,1,224.0,0.0,1.0,39.0,39.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
160000,10800.0,5,0.0,954.0,2414.0,2,2,1,142.0,0.0,1.0,110.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86000,1526.0,4,0.0,630.0,630.0,1,1,0,0.0,0.0,2.0,40.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
115000,2665.0,5,0.0,264.0,1304.0,1,1,1,141.0,24.0,1.0,34.0,34.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
133000,9490.0,6,0.0,806.0,1578.0,1,1,2,0.0,0.0,0.0,69.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
172785,15578.0,6,0.0,728.0,1456.0,2,2,0,0.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
155000,7931.0,5,0.0,1269.0,1269.0,1,1,1,0.0,0.0,1.0,50.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
91300,5784.0,5,0.0,190.0,886.0,1,1,0,144.0,20.0,1.0,72.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34900,7879.0,4,0.0,720.0,720.0,1,0,0,0.0,523.0,1.0,90.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
430000,12692.0,8,0.0,3200.0,3228.0,3,2,1,264.0,75.0,2.0,18.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
184000,9120.0,7,0.0,1026.0,1820.0,2,1,0,0.0,100.0,1.0,85.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
130000,7800.0,5,89.0,864.0,899.0,1,1,0,64.0,0.0,2.0,43.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
120000,7535.0,5,0.0,912.0,912.0,1,1,0,12.0,285.0,1.0,52.0,25.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
113000,1890.0,6,285.0,672.0,1218.0,1,1,0,144.0,28.0,1.0,37.0,37.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
226700,9803.0,7,0.0,866.0,1768.0,2,2,0,0.0,108.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
140000,9170.0,5,0.0,1214.0,1214.0,1,2,0,0.0,0.0,1.0,45.0,45.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
289000,15602.0,7,0.0,1501.0,1801.0,2,2,2,0.0,54.0,1.0,51.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
147000,2308.0,6,0.0,855.0,1322.0,2,2,1,260.0,0.0,1.0,36.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
124500,7596.0,5,360.0,960.0,1960.0,2,2,0,0.0,0.0,1.0,58.0,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
215000,9554.0,8,125.0,777.0,1911.0,2,2,1,182.0,81.0,2.0,17.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
208300,7862.0,6,0.0,1218.0,1218.0,2,2,0,0.0,102.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
161000,9600.0,7,0.0,689.0,1378.0,2,2,1,0.0,0.0,2.0,82.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
124500,9600.0,5,132.0,1041.0,1041.0,1,1,0,224.0,88.0,1.0,51.0,51.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
164900,14559.0,5,70.0,1008.0,1363.0,1,1,2,324.0,42.0,1.0,59.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
202665,6792.0,7,94.0,1368.0,1368.0,2,2,1,132.0,35.0,2.0,5.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
129900,9100.0,5,0.0,864.0,864.0,1,2,0,0.0,0.0,1.0,52.0,52.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
134000,9187.0,6,0.0,1084.0,1080.0,1,2,0,120.0,0.0,1.0,27.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
96500,10594.0,5,0.0,768.0,789.0,1,1,0,0.0,0.0,1.0,84.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
402861,12220.0,10,305.0,2006.0,2020.0,2,3,1,156.0,54.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
158000,10448.0,6,333.0,689.0,2119.0,2,2,1,0.0,104.0,1.0,38.0,38.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
265000,10208.0,7,921.0,1264.0,2344.0,2,3,1,220.0,0.0,2.0,14.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
211000,9531.0,6,0.0,794.0,1796.0,2,2,0,0.0,36.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
234000,10918.0,7,0.0,1276.0,2080.0,1,1,2,0.0,0.0,2.0,84.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
106250,10800.0,4,0.0,0.0,1294.0,2,0,0,220.0,114.0,1.0,110.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
150000,11988.0,6,0.0,1244.0,1244.0,1,1,2,0.0,40.0,1.0,53.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
159000,5000.0,6,0.0,1004.0,1664.0,2,2,2,0.0,24.0,1.0,63.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
184750,40094.0,10,762.0,3138.0,4676.0,3,3,1,208.0,406.0,3.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
315750,11787.0,7,594.0,1379.0,2398.0,2,3,1,239.0,60.0,2.0,14.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
176000,7500.0,7,0.0,1257.0,1266.0,2,2,1,38.0,144.0,2.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
132000,13300.0,5,0.0,928.0,928.0,1,1,0,261.0,0.0,1.0,54.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
446261,14948.0,9,268.0,1452.0,2713.0,2,3,1,126.0,66.0,3.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86000,9098.0,4,0.0,528.0,605.0,1,0,0,0.0,0.0,1.0,90.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
200624,32668.0,6,0.0,2035.0,2515.0,3,2,2,0.0,0.0,1.0,53.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
175000,10200.0,6,219.0,1461.0,1509.0,2,2,1,224.0,0.0,2.0,22.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128000,6155.0,6,0.0,611.0,1362.0,2,2,0,0.0,0.0,1.0,90.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
107500,7200.0,5,0.0,0.0,827.0,1,1,1,0.0,0.0,1.0,55.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
39300,5000.0,1,0.0,0.0,334.0,1,0,0,0.0,0.0,0.0,64.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
178000,9056.0,8,0.0,707.0,1414.0,2,2,1,100.0,35.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
107500,7000.0,5,0.0,1117.0,1347.0,1,0,0,85.0,0.0,1.0,100.0,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
188000,8924.0,7,0.0,880.0,1724.0,2,2,0,120.0,155.0,2.0,12.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111250,12735.0,4,0.0,864.0,864.0,1,2,0,216.0,0.0,1.0,38.0,38.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
158000,11553.0,5,188.0,1051.0,1159.0,1,1,1,466.0,0.0,1.0,42.0,42.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
272000,11423.0,8,479.0,1581.0,1601.0,2,2,1,180.0,0.0,2.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
315000,14601.0,9,584.0,1838.0,1838.0,2,3,1,270.0,68.0,3.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
248000,11000.0,8,72.0,969.0,2285.0,2,3,1,0.0,56.0,2.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
213250,10140.0,7,0.0,1650.0,1680.0,2,2,1,78.0,73.0,2.0,12.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
133000,4058.0,7,182.0,723.0,767.0,1,1,0,120.0,40.0,1.0,12.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
179665,17104.0,7,0.0,654.0,1496.0,2,2,1,100.0,24.0,2.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
229000,13837.0,7,178.0,1204.0,2183.0,2,3,0,0.0,0.0,2.0,22.0,22.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
210000,8737.0,6,0.0,1065.0,1635.0,1,2,1,0.0,38.0,1.0,87.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
129500,7244.0,5,0.0,768.0,768.0,1,2,0,104.0,0.0,1.0,40.0,40.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
125000,8235.0,5,0.0,825.0,825.0,1,2,0,140.0,50.0,1.0,55.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
263000,9375.0,7,0.0,912.0,2094.0,2,2,1,182.0,182.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
140000,4043.0,6,0.0,1069.0,1069.0,2,2,0,0.0,55.0,1.0,33.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
112500,6000.0,5,0.0,928.0,928.0,1,1,0,0.0,0.0,1.0,53.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
255500,11146.0,8,250.0,1709.0,1717.0,2,3,1,169.0,39.0,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108000,8777.0,4,0.0,0.0,1126.0,2,2,0,0.0,96.0,2.0,61.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
284000,10625.0,7,292.0,998.0,2046.0,2,3,1,320.0,62.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
113000,6380.0,5,0.0,993.0,1048.0,1,1,1,0.0,0.0,1.0,88.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141000,14850.0,5,0.0,1092.0,1092.0,1,1,1,268.0,0.0,1.0,53.0,53.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
108000,11040.0,4,0.0,637.0,1336.0,1,1,0,0.0,47.0,1.0,90.0,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175000,21872.0,7,0.0,729.0,1446.0,2,2,1,264.0,22.0,1.0,14.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
234000,3196.0,7,18.0,1374.0,1557.0,2,2,1,143.0,20.0,2.0,7.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
121500,11341.0,5,180.0,1392.0,1392.0,1,2,1,0.0,0.0,1.0,53.0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
170000,10010.0,5,0.0,1389.0,1389.0,1,2,1,240.0,38.0,1.0,36.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
